Temperature,Humidity,Pressure,Rain,Wind Direction,Wind Speed
15.6,95.0,1007.0,0.0,0.0,0.0
15.3,96.0,1006.7,0.0,60.0,1.1
15.1,96.0,1006.6,0.0,100.0,1.8
15.5,96.0,1007.0,0.0,110.0,1.7
16.0,95.0,1007.4,0.0,0.0,0.0
17.2,92.0,1007.3,0.0,0.0,0.0
20.5,80.0,1005.9,0.0,320.0,1.2
20.9,74.0,1005.2,0.0,280.0,1.2
20.0,80.0,1004.6,0.0,230.0,1.6
19.9,81.0,1003.9,0.0,270.0,1.6
19.6,81.0,1003.3,0.0,210.0,2.0
19.2,85.0,1003.6,0.0,240.0,1.7
18.1,87.0,1003.6,0.0,270.0,1.2
15.7,93.0,1003.2,0.0,0.0,0.0
14.4,95.0,1003.1,0.0,0.0,0.0
14.5,97.0,1002.9,0.0,100.0,2.2
13.2,97.0,1003.9,0.0,150.0,1.4
11.9,97.0,1004.3,0.0,130.0,1.4
12.9,97.0,1004.1,0.0,100.0,2.0
12.1,98.0,1003.7,0.0,130.0,1.2
11.4,98.0,1004.3,0.2,100.0,2.1
10.2,98.0,1004.6,0.0,130.0,1.2
9.9,98.0,1003.4,0.0,120.0,1.5
9.5,98.0,1003.8,0.0,150.0,1.9
9.4,98.0,1004.1,0.0,130.0,1.7
9.0,98.0,1004.6,0.0,120.0,2.0
8.8,98.0,1005.0,0.0,130.0,1.7
11.1,99.0,1005.4,0.0,150.0,1.4
14.4,96.0,1006.1,0.0,0.0,0.0
17.0,90.0,1006.9,0.0,0.0,0.0
18.8,74.0,1006.5,0.0,0.0,0.0
20.5,63.0,1005.9,0.0,270.0,1.8
22.0,59.0,1005.4,0.0,260.0,1.8
21.8,57.0,1005.2,0.0,220.0,2.0
21.8,55.0,1005.0,0.0,210.0,2.5
20.3,58.0,1005.5,0.0,200.0,4.4
18.2,64.0,1006.4,0.0,200.0,4.0
15.0,77.0,1006.9,0.0,190.0,1.4
12.8,85.0,1007.7,0.0,0.0,0.0
11.6,90.0,1008.5,0.0,150.0,1.1
11.2,90.0,1008.7,0.0,100.0,1.7
10.8,92.0,1009.2,0.0,120.0,1.6
9.8,94.0,1009.3,0.0,0.0,0.0
9.6,95.0,1009.5,0.0,150.0,1.6
9.0,95.0,1009.7,0.0,0.0,0.0
9.6,93.0,1009.7,0.0,100.0,2.1
8.8,95.0,1009.8,0.0,0.0,0.0
8.7,95.0,1009.6,0.0,0.0,0.0
8.7,95.0,1009.3,0.0,140.0,1.3
8.5,96.0,1009.5,0.0,140.0,1.3
8.0,96.0,1009.5,0.0,140.0,1.3
10.0,97.0,1009.7,0.0,140.0,1.2
15.2,81.0,1009.8,0.0,0.0,0.0
18.8,64.0,1009.7,0.0,0.0,0.0
20.8,58.0,1009.3,0.0,0.0,0.0
22.1,58.0,1008.4,0.0,280.0,1.4
23.4,51.0,1007.1,0.0,280.0,1.4
24.8,50.0,1006.2,0.0,230.0,1.1
25.3,48.0,1006.0,0.0,300.0,1.6
25.7,46.0,1005.7,0.0,0.0,0.0
22.7,58.0,1005.7,0.0,0.0,0.0
17.1,81.0,1005.4,0.0,70.0,1.8
15.0,86.0,1005.8,0.0,80.0,3.3
13.2,90.0,1006.1,0.0,80.0,3.2
12.7,91.0,1006.2,0.0,80.0,3.8
12.1,93.0,1006.0,0.0,80.0,3.2
10.9,93.0,1006.1,0.0,100.0,1.9
10.1,93.0,1005.8,0.0,90.0,2.1
9.1,93.0,1005.7,0.0,120.0,1.2
8.0,95.0,1005.7,0.0,110.0,1.2
7.5,96.0,1005.4,0.0,130.0,1.3
7.2,96.0,1005.2,0.0,110.0,1.5
8.7,96.0,1005.2,0.0,100.0,1.7
7.2,94.0,1005.4,0.0,90.0,2.0
7.7,94.0,1005.5,0.0,100.0,1.4
9.3,95.0,1005.7,0.0,0.0,0.0
15.7,74.0,1005.5,0.0,80.0,1.1
20.5,58.0,1005.5,0.0,0.0,0.0
23.1,48.0,1005.1,0.0,0.0,0.0
25.1,41.0,1004.0,0.0,0.0,0.0
27.8,34.0,1003.0,0.0,340.0,1.2
30.1,23.0,1002.2,0.0,320.0,1.3
30.7,17.0,1001.8,0.0,270.0,1.8
31.0,21.0,1001.5,0.0,260.0,1.4
25.9,37.0,1001.6,0.0,0.0,0.0
19.3,54.0,1001.7,0.0,90.0,1.5
17.1,55.0,1002.0,0.0,80.0,3.3
18.3,44.0,1001.8,0.0,80.0,4.3
16.0,52.0,1001.8,0.0,80.0,3.7
15.3,54.0,1001.7,0.0,80.0,3.3
12.8,65.0,1001.8,0.0,80.0,2.1
12.4,66.0,1001.4,0.0,80.0,2.0
12.9,62.0,1000.6,0.0,80.0,2.2
10.9,73.0,1000.6,0.0,70.0,2.0
10.2,76.0,1000.1,0.0,120.0,1.5
10.8,72.0,999.9,0.0,80.0,1.5
9.4,81.0,999.8,0.0,140.0,1.2
10.4,75.0,999.4,0.0,110.0,1.6
9.2,79.0,999.7,0.0,130.0,1.8
11.8,76.0,1000.4,0.0,130.0,1.2
17.2,56.0,1000.3,0.0,90.0,2.2
24.0,34.0,1000.2,0.0,0.0,0.0
25.5,32.0,999.6,0.0,0.0,0.0
28.6,28.0,998.7,0.0,310.0,1.2
30.1,21.0,997.6,0.0,290.0,2.2
30.9,18.0,996.7,0.0,300.0,3.8
31.7,19.0,996.2,0.0,290.0,2.8
31.2,19.0,995.8,0.0,300.0,2.4
26.8,33.0,995.6,0.0,350.0,1.2
21.9,42.0,995.4,0.0,70.0,3.1
19.8,44.0,995.5,0.0,80.0,3.2
18.4,48.0,995.4,0.0,80.0,2.1
14.7,65.0,995.0,0.0,90.0,1.5
13.1,71.0,995.0,0.0,0.0,0.0
12.9,70.0,994.5,0.0,120.0,1.2
13.1,67.0,993.9,0.0,150.0,1.5
12.5,68.0,993.8,0.0,140.0,1.6
13.2,64.0,993.0,0.0,130.0,1.8
11.4,72.0,992.6,0.0,130.0,1.3
10.9,75.0,992.5,0.0,140.0,1.5
11.4,71.0,991.8,0.0,150.0,1.8
11.4,70.0,991.5,0.0,150.0,1.7
10.3,77.0,991.3,0.0,130.0,1.6
13.4,67.0,991.5,0.0,160.0,1.7
16.9,63.0,991.6,0.0,120.0,1.5
23.7,50.0,991.5,0.0,0.0,0.0
25.0,44.0,990.8,0.0,0.0,0.0
28.6,27.0,990.0,0.0,160.0,2.0
28.4,30.0,988.8,0.0,320.0,1.8
30.0,23.0,988.7,0.0,150.0,1.1
28.7,29.0,988.9,0.0,220.0,1.8
21.4,53.0,991.0,0.0,170.0,6.2
20.2,51.0,992.9,0.0,140.0,2.2
18.4,70.0,994.3,0.0,180.0,3.4
17.3,69.0,995.4,0.0,180.0,3.1
16.7,69.0,996.3,0.0,190.0,3.2
16.5,66.0,997.1,0.0,210.0,3.2
15.0,66.0,998.0,0.0,230.0,1.7
14.4,74.0,998.5,0.0,90.0,1.5
13.5,74.0,998.5,0.0,100.0,1.5
13.3,77.0,998.9,0.0,0.0,0.0
13.5,76.0,999.1,0.0,70.0,1.4
13.2,81.0,999.3,0.0,0.0,0.0
12.7,85.0,999.3,0.0,140.0,1.6
11.8,86.0,999.7,0.0,0.0,0.0
11.7,87.0,1000.3,0.0,90.0,1.1
11.0,89.0,1000.8,0.0,90.0,1.5
11.9,89.0,1001.4,0.0,90.0,1.1
14.9,79.0,1002.0,0.0,110.0,1.3
17.2,62.0,1002.3,0.0,110.0,1.5
18.0,61.0,1002.3,0.0,200.0,1.7
18.0,60.0,1001.7,0.0,190.0,2.3
17.8,61.0,1001.0,0.0,180.0,2.4
17.2,66.0,1000.9,0.0,170.0,3.6
17.0,65.0,1000.7,0.0,170.0,3.4
16.1,71.0,1001.5,0.0,190.0,3.7
15.2,75.0,1002.1,0.0,190.0,3.3
14.5,80.0,1002.4,0.0,210.0,1.8
14.5,81.0,1003.2,0.0,0.0,0.0
14.0,83.0,1003.4,0.0,0.0,0.0
12.7,88.0,1003.1,0.0,0.0,0.0
12.1,90.0,1002.4,0.0,170.0,1.4
12.5,93.0,1002.6,0.0,40.0,1.4
12.9,94.0,1002.6,0.0,0.0,0.0
12.8,96.0,1001.8,0.8,0.0,0.0
12.8,97.0,1001.5,0.6,0.0,0.0
12.8,97.0,1001.4,0.6,260.0,1.1
12.9,98.0,1001.0,0.6,0.0,0.0
12.9,98.0,1001.1,1.6,300.0,1.3
12.9,98.0,1001.1,1.0,280.0,1.3
13.0,98.0,1001.5,0.2,310.0,1.3
13.2,98.0,1001.8,0.0,320.0,1.8
13.2,98.0,1002.7,0.2,310.0,1.6
13.9,97.0,1003.1,0.0,300.0,1.1
13.8,97.0,1003.4,1.4,100.0,2.0
14.3,96.0,1003.1,0.0,90.0,3.3
14.4,95.0,1002.1,0.2,110.0,3.6
15.1,90.0,1001.8,0.0,100.0,5.7
15.1,89.0,1002.1,0.0,100.0,4.9
14.9,92.0,1002.6,0.0,100.0,4.3
14.6,93.0,1002.8,0.0,100.0,3.6
14.4,95.0,1003.1,0.0,120.0,2.2
14.7,95.0,1003.3,0.4,100.0,3.0
14.9,95.0,1003.3,0.0,90.0,3.3
14.9,95.0,1003.2,0.2,90.0,4.3
15.0,95.0,1002.7,1.4,90.0,5.1
15.3,94.0,1002.3,0.0,90.0,5.0
15.3,95.0,1001.8,0.0,90.0,4.7
15.2,96.0,1001.5,0.2,90.0,4.3
15.5,97.0,1001.0,0.4,90.0,4.1
15.6,96.0,1000.5,0.0,90.0,3.5
15.9,95.0,1000.2,0.0,90.0,4.2
15.8,94.0,999.8,0.0,90.0,5.1
15.7,93.0,999.8,0.0,90.0,5.7
16.2,94.0,1000.0,0.0,100.0,4.2
16.9,91.0,1000.2,0.0,90.0,4.9
17.4,88.0,999.6,0.0,90.0,5.6
17.9,86.0,999.4,0.0,90.0,6.5
18.9,82.0,998.4,0.0,80.0,5.1
19.6,78.0,997.5,0.0,90.0,6.3
20.1,75.0,997.0,0.0,90.0,6.6
20.5,74.0,996.0,0.0,90.0,6.3
20.9,71.0,996.4,0.0,80.0,6.6
19.7,74.0,997.1,0.0,70.0,5.9
19.0,73.0,997.0,0.0,80.0,5.4
18.3,80.0,996.4,0.0,80.0,4.1
18.2,79.0,995.8,0.0,70.0,3.5
18.3,78.0,995.6,0.0,80.0,5.0
18.0,79.0,996.0,0.0,90.0,4.2
18.0,78.0,995.0,0.0,90.0,3.2
18.7,73.0,994.3,0.0,70.0,4.2
17.7,77.0,992.4,0.0,100.0,3.2
16.8,83.0,992.2,0.0,100.0,1.8
16.0,87.0,992.5,0.0,30.0,1.3
16.6,88.0,993.6,0.0,330.0,1.9
16.4,71.0,992.7,0.0,310.0,2.2
14.0,89.0,989.4,0.2,180.0,2.0
13.7,90.0,990.3,0.0,40.0,2.1
13.8,89.0,991.2,0.2,100.0,2.2
13.6,92.0,991.5,0.2,80.0,1.6
14.3,91.0,989.5,0.8,70.0,2.7
16.7,85.0,988.6,0.2,80.0,1.6
15.7,88.0,990.1,0.0,300.0,1.9
16.6,82.0,989.4,0.0,280.0,1.6
18.4,77.0,989.0,0.0,250.0,1.6
17.6,75.0,989.4,0.0,240.0,1.8
16.4,84.0,989.5,0.6,0.0,0.0
15.1,93.0,989.4,1.8,50.0,1.8
15.0,94.0,990.1,0.2,80.0,2.1
13.5,95.0,991.1,0.0,70.0,2.0
12.5,95.0,991.1,0.0,130.0,1.2
10.6,95.0,991.6,0.0,0.0,0.0
8.8,92.0,992.2,0.0,0.0,0.0
8.1,93.0,992.1,0.0,20.0,1.3
8.9,84.0,991.8,0.0,30.0,1.8
6.4,92.0,991.5,0.0,160.0,1.6
7.9,91.0,990.9,0.0,60.0,2.3
8.9,86.0,990.4,0.0,10.0,1.6
10.7,82.0,989.8,0.0,310.0,1.6
9.4,87.0,988.9,0.2,250.0,1.2
9.6,85.0,988.7,0.0,260.0,1.6
10.5,83.0,988.3,0.0,220.0,1.4
11.5,79.0,988.4,0.0,300.0,1.9
12.1,76.0,988.2,0.0,310.0,2.5
13.2,73.0,988.4,0.0,300.0,1.9
14.8,72.0,988.2,0.0,310.0,1.8
16.1,70.0,988.1,0.0,300.0,2.6
17.3,67.0,987.0,0.0,300.0,4.8
17.4,65.0,985.7,0.0,310.0,3.9
17.3,70.0,984.8,0.0,290.0,2.7
18.5,67.0,984.1,0.0,300.0,3.2
17.8,70.0,984.2,0.0,290.0,3.5
16.7,75.0,984.4,0.0,310.0,2.8
15.7,79.0,984.9,0.0,290.0,1.7
15.3,82.0,985.8,0.0,240.0,1.2
16.3,79.0,985.3,0.0,300.0,1.5
17.0,74.0,985.3,0.0,280.0,2.0
16.8,77.0,986.1,0.0,260.0,2.9
15.2,91.0,987.6,0.0,230.0,4.8
14.0,94.0,988.2,0.4,220.0,5.1
14.1,95.0,988.4,0.6,240.0,2.6
14.1,96.0,988.7,0.6,250.0,2.0
14.0,97.0,988.7,0.8,0.0,0.0
14.7,97.0,988.7,0.4,330.0,1.2
14.9,97.0,988.7,1.0,290.0,2.3
14.9,97.0,988.9,1.2,290.0,1.3
14.9,97.0,989.5,1.6,0.0,0.0
15.0,97.0,990.5,0.6,300.0,2.2
15.6,97.0,991.1,0.0,270.0,1.3
16.7,95.0,991.5,0.0,0.0,0.0
18.6,82.0,991.4,0.0,290.0,1.6
19.2,72.0,990.8,0.0,310.0,4.2
20.3,64.0,990.2,0.0,310.0,4.8
21.8,59.0,989.9,0.0,310.0,5.4
21.7,58.0,990.2,0.0,310.0,4.9
22.6,53.0,990.4,0.0,300.0,3.8
20.8,59.0,990.8,0.0,300.0,2.5
18.6,67.0,991.3,0.0,240.0,1.2
16.3,77.0,991.9,0.0,260.0,1.4
16.4,73.0,992.5,0.0,280.0,1.4
17.3,61.0,993.0,0.0,320.0,1.7
14.2,73.0,993.5,0.0,310.0,1.5
11.8,84.0,993.9,0.0,150.0,1.4
12.2,77.0,994.1,0.0,240.0,1.2
11.0,78.0,994.0,0.0,350.0,1.4
9.4,85.0,994.2,0.0,280.0,1.2
8.0,89.0,994.0,0.0,160.0,1.1
7.6,90.0,993.5,0.0,40.0,1.3
6.9,91.0,993.4,0.0,0.0,0.0
7.0,91.0,993.5,0.0,150.0,1.7
6.3,92.0,994.1,0.0,150.0,1.6
8.4,90.0,994.6,0.0,150.0,1.9
15.2,73.0,995.0,0.0,160.0,1.1
16.3,62.0,995.3,0.0,250.0,1.8
18.7,50.0,995.4,0.0,280.0,2.1
20.2,45.0,994.5,0.0,280.0,3.6
21.1,44.0,993.9,0.0,270.0,3.6
21.7,36.0,993.7,0.0,280.0,3.7
20.4,41.0,994.2,0.0,270.0,4.0
20.2,42.0,995.1,0.0,280.0,4.0
17.4,55.0,995.7,0.0,280.0,2.4
15.9,61.0,996.9,0.0,270.0,1.7
15.2,64.0,998.0,0.0,260.0,1.7
15.3,64.0,998.5,0.0,260.0,2.3
15.6,65.0,999.4,0.0,250.0,2.8
13.3,80.0,1000.9,0.0,240.0,4.1
12.1,89.0,1002.0,0.8,260.0,3.7
11.1,92.0,1002.8,2.6,290.0,3.5
11.0,92.0,1003.0,1.2,300.0,3.3
11.4,90.0,1003.6,0.0,270.0,2.4
11.3,90.0,1004.2,0.0,270.0,1.9
11.8,86.0,1004.5,0.0,280.0,2.7
12.1,85.0,1005.8,0.0,260.0,2.6
12.1,86.0,1007.1,0.0,250.0,2.0
12.0,87.0,1008.4,0.0,240.0,1.8
12.8,81.0,1009.3,0.0,280.0,2.3
15.2,72.0,1010.4,0.0,270.0,2.7
16.4,64.0,1011.7,0.0,280.0,3.6
15.8,66.0,1012.3,0.0,280.0,4.2
16.1,64.0,1012.6,0.0,260.0,2.6
17.3,57.0,1012.5,0.0,250.0,2.9
17.5,58.0,1012.6,0.0,230.0,3.8
15.4,67.0,1013.3,0.0,210.0,4.0
16.5,61.0,1014.0,0.0,220.0,2.6
14.6,66.0,1014.7,0.0,220.0,2.7
13.8,72.0,1015.7,0.0,190.0,3.4
13.2,79.0,1016.6,0.0,180.0,4.0
13.0,78.0,1017.5,0.0,180.0,3.1
12.2,82.0,1018.5,0.0,190.0,2.7
10.9,94.0,1018.9,0.0,180.0,3.3
10.9,95.0,1019.1,0.2,80.0,1.5
10.9,96.0,1019.2,0.0,60.0,1.3
10.8,97.0,1018.6,0.0,80.0,1.9
10.8,97.0,1018.3,0.0,90.0,2.1
10.3,96.0,1018.1,0.0,90.0,2.2
9.4,96.0,1017.9,0.0,100.0,2.3
7.8,97.0,1017.7,0.2,110.0,1.8
7.0,97.0,1017.6,0.0,90.0,1.6
6.0,97.0,1017.7,0.0,0.0,0.0
6.8,97.0,1017.9,0.0,0.0,0.0
10.8,96.0,1018.4,0.0,120.0,1.4
14.3,81.0,1018.3,0.0,0.0,0.0
16.1,74.0,1017.7,0.0,0.0,0.0
17.7,67.0,1016.4,0.0,0.0,0.0
19.9,60.0,1015.2,0.0,0.0,0.0
20.3,56.0,1014.3,0.0,310.0,1.3
20.6,55.0,1013.7,0.0,320.0,1.3
20.6,55.0,1013.6,0.0,270.0,1.3
17.4,69.0,1013.6,0.0,210.0,1.5
12.7,85.0,1013.8,0.0,0.0,0.0
11.4,90.0,1014.3,0.0,90.0,2.1
11.4,91.0,1014.2,0.0,80.0,3.0
9.0,93.0,1014.2,0.0,80.0,1.5
8.6,93.0,1014.5,0.0,70.0,1.9
8.9,95.0,1014.3,0.0,70.0,1.6
7.2,95.0,1014.3,0.0,120.0,1.4
6.3,95.0,1013.8,0.0,0.0,0.0
5.5,96.0,1013.7,0.0,150.0,1.2
4.9,96.0,1013.5,0.0,120.0,1.2
5.0,97.0,1013.1,0.0,110.0,1.4
4.6,97.0,1013.1,0.0,140.0,1.4
4.0,97.0,1013.5,0.0,100.0,1.2
3.7,97.0,1014.1,0.0,150.0,1.4
4.8,97.0,1014.4,0.0,0.0,0.0
11.0,94.0,1014.4,0.0,90.0,1.3
14.2,77.0,1014.4,0.0,0.0,0.0
16.7,68.0,1014.2,0.0,0.0,0.0
18.9,58.0,1013.1,0.0,0.0,0.0
20.0,58.0,1012.1,0.0,260.0,1.3
21.5,55.0,1011.3,0.0,0.0,0.0
22.0,52.0,1010.8,0.0,320.0,1.2
22.4,49.0,1010.5,0.0,320.0,1.3
20.0,60.0,1010.2,0.0,0.0,0.0
13.9,83.0,1010.8,0.0,0.0,0.0
12.0,90.0,1011.0,0.0,90.0,1.8
10.6,92.0,1011.1,0.0,110.0,1.9
9.2,94.0,1011.6,0.0,0.0,0.0
8.0,95.0,1011.9,0.0,100.0,1.4
7.3,96.0,1011.9,0.0,0.0,0.0
7.2,97.0,1011.9,0.0,0.0,0.0
6.7,97.0,1011.8,0.0,0.0,0.0
6.5,97.0,1011.5,0.0,130.0,1.4
7.3,98.0,1011.9,0.0,90.0,1.5
5.9,97.0,1011.5,0.0,100.0,1.6
6.1,97.0,1011.6,0.0,90.0,1.2
7.2,97.0,1011.9,0.0,90.0,1.8
6.5,98.0,1012.0,0.2,90.0,1.5
8.1,97.0,1012.6,0.0,100.0,1.4
12.3,94.0,1012.9,0.0,0.0,0.0
18.3,69.0,1013.1,0.0,0.0,0.0
18.7,65.0,1013.2,0.0,270.0,1.4
21.1,56.0,1012.3,0.0,310.0,1.6
23.1,50.0,1011.2,0.0,320.0,1.4
24.5,48.0,1010.2,0.0,0.0,0.0
24.8,45.0,1009.7,0.0,290.0,1.3
25.6,43.0,1009.3,0.0,0.0,0.0
21.1,63.0,1008.8,0.0,0.0,0.0
16.4,82.0,1009.3,0.0,80.0,2.1
14.5,85.0,1009.6,0.0,80.0,3.6
12.1,86.0,1009.6,0.0,80.0,3.8
11.0,83.0,1009.2,0.0,80.0,4.1
14.4,64.0,1008.7,0.0,80.0,3.8
15.7,58.0,1008.1,0.0,80.0,3.5
14.7,62.0,1008.0,0.0,80.0,3.5
14.1,64.0,1008.0,0.0,90.0,2.6
10.5,78.0,1008.0,0.0,140.0,1.2
8.1,87.0,1008.0,0.0,0.0,0.0
7.0,90.0,1007.2,0.0,140.0,1.4
6.2,92.0,1005.8,0.0,0.0,0.0
10.3,75.0,1005.8,0.0,80.0,2.9
7.4,86.0,1006.3,0.0,340.0,1.2
8.5,86.0,1006.2,0.0,0.0,0.0
13.2,72.0,1006.2,0.0,0.0,0.0
17.2,66.0,1006.2,0.0,20.0,1.1
21.6,47.0,1004.6,0.0,60.0,2.0
23.4,36.0,1003.4,0.0,10.0,3.6
23.6,35.0,1002.1,0.0,360.0,3.9
24.9,30.0,1001.0,0.0,350.0,3.9
24.8,32.0,1000.6,0.0,340.0,3.3
23.0,43.0,1000.2,0.0,360.0,2.0
20.0,51.0,1000.0,0.0,40.0,1.5
19.7,42.0,999.7,0.0,20.0,1.6
20.2,40.0,999.9,0.0,360.0,1.8
18.4,44.0,999.6,0.0,50.0,2.4
18.3,43.0,999.4,0.0,60.0,1.7
18.0,46.0,998.5,0.0,30.0,2.4
16.0,55.0,997.9,0.0,10.0,1.8
17.2,45.0,997.5,0.0,70.0,1.5
16.6,47.0,998.5,0.0,20.0,1.2
16.1,51.0,997.9,0.0,230.0,1.4
15.7,55.0,998.0,0.0,130.0,1.4
15.1,59.0,998.0,0.0,150.0,2.0
14.2,66.0,998.3,0.0,130.0,1.7
17.0,76.0,1000.0,0.0,170.0,2.9
15.6,86.0,1001.7,0.0,120.0,1.8
14.1,90.0,1002.4,0.0,100.0,2.5
16.8,81.0,1003.4,0.0,80.0,2.1
20.1,57.0,1003.9,0.0,70.0,1.8
21.7,46.0,1004.2,0.0,270.0,3.2
22.8,39.0,1003.5,0.0,280.0,4.4
23.1,39.0,1003.5,0.0,260.0,4.9
23.6,37.0,1003.4,0.0,270.0,4.4
23.5,35.0,1003.4,0.0,280.0,3.5
23.5,36.0,1004.0,0.0,270.0,2.9
19.2,54.0,1005.4,0.0,210.0,3.3
17.1,59.0,1006.4,0.0,180.0,3.0
14.9,67.0,1007.1,0.0,0.0,0.0
14.5,72.0,1007.9,0.0,80.0,2.3
12.8,79.0,1008.1,0.0,80.0,3.3
12.1,79.0,1008.6,0.0,80.0,3.7
11.6,81.0,1008.5,0.0,80.0,3.8
11.4,81.0,1008.5,0.0,80.0,4.1
10.7,83.0,1008.7,0.0,80.0,3.4
9.0,87.0,1008.8,0.0,70.0,1.2
8.2,90.0,1009.2,0.0,80.0,2.1
8.1,92.0,1009.5,0.0,100.0,1.4
7.4,93.0,1009.3,0.0,100.0,1.4
8.0,92.0,1009.8,0.0,80.0,2.3
7.0,92.0,1010.4,0.0,90.0,1.9
7.7,92.0,1010.9,0.0,100.0,1.6
12.7,77.0,1011.2,0.0,0.0,0.0
15.0,70.0,1011.3,0.0,0.0,0.0
19.4,58.0,1010.5,0.0,0.0,0.0
20.9,53.0,1009.7,0.0,0.0,0.0
23.0,45.0,1008.4,0.0,0.0,0.0
23.4,46.0,1007.6,0.0,0.0,0.0
23.5,44.0,1006.9,0.0,310.0,1.4
23.4,42.0,1006.9,0.0,0.0,0.0
20.0,58.0,1006.9,0.0,0.0,0.0
15.3,73.0,1007.5,0.0,130.0,1.4
13.3,77.0,1008.2,0.0,90.0,2.2
12.4,84.0,1008.2,0.0,80.0,3.3
11.3,89.0,1008.4,0.0,70.0,2.9
9.9,91.0,1008.2,0.0,70.0,3.0
9.2,91.0,1008.2,0.0,70.0,2.7
8.1,93.0,1008.0,0.0,70.0,1.7
7.4,93.0,1007.4,0.0,100.0,1.8
6.6,95.0,1006.9,0.0,140.0,1.6
6.2,96.0,1006.6,0.0,140.0,1.6
5.8,96.0,1006.3,0.0,100.0,1.3
6.3,96.0,1005.8,0.0,90.0,2.5
5.3,96.0,1006.1,0.0,0.0,0.0
4.9,97.0,1006.1,0.0,110.0,1.2
6.2,96.0,1006.2,0.0,130.0,1.3
11.9,89.0,1006.4,0.0,0.0,0.0
16.8,65.0,1006.4,0.0,0.0,0.0
19.2,57.0,1005.7,0.0,0.0,0.0
22.9,46.0,1004.5,0.0,300.0,1.3
24.6,38.0,1003.2,0.0,260.0,1.6
25.7,32.0,1002.3,0.0,260.0,2.2
26.1,29.0,1001.8,0.0,280.0,3.5
25.9,29.0,1002.1,0.0,280.0,3.4
23.4,33.0,1001.9,0.0,280.0,2.0
18.6,50.0,1002.5,0.0,20.0,2.1
14.5,65.0,1002.8,0.0,130.0,1.8
12.6,71.0,1003.2,0.0,120.0,1.4
10.9,77.0,1003.2,0.0,140.0,1.2
12.8,70.0,1003.1,0.0,100.0,1.9
10.5,79.0,1003.5,0.0,120.0,1.3
10.4,79.0,1004.3,0.0,110.0,1.8
11.4,76.0,1004.1,0.0,80.0,3.1
10.0,83.0,1004.4,0.0,120.0,2.1
10.4,78.0,1004.9,0.0,90.0,2.7
9.9,77.0,1005.6,0.0,80.0,2.6
9.1,82.0,1006.1,0.0,80.0,3.4
8.9,87.0,1006.8,0.0,80.0,3.9
9.7,88.0,1007.7,0.0,80.0,4.4
9.4,89.0,1008.5,0.0,70.0,3.8
13.3,78.0,1008.8,0.0,80.0,3.8
17.7,65.0,1009.3,0.0,80.0,2.8
20.0,53.0,1008.7,0.0,60.0,1.7
20.6,59.0,1008.2,0.0,170.0,1.8
21.5,58.0,1007.2,0.0,190.0,2.0
22.3,58.0,1006.8,0.0,160.0,1.9
22.1,57.0,1006.7,0.0,130.0,2.2
21.5,61.0,1006.9,0.0,120.0,2.3
18.4,76.0,1007.3,0.0,130.0,2.9
16.3,82.0,1007.9,0.0,130.0,3.0
14.2,89.0,1008.5,0.0,70.0,2.4
13.5,91.0,1009.0,0.0,90.0,2.4
12.0,92.0,1009.1,0.0,90.0,1.6
11.2,94.0,1009.0,0.0,80.0,1.3
9.5,95.0,1008.9,0.0,0.0,0.0
8.6,96.0,1009.0,0.0,0.0,0.0
7.9,96.0,1008.5,0.0,0.0,0.0
7.4,97.0,1008.4,0.0,0.0,0.0
7.0,97.0,1007.9,0.0,0.0,0.0
7.3,98.0,1007.5,0.0,0.0,0.0
8.2,98.0,1007.2,0.0,130.0,1.2
8.6,98.0,1007.2,0.0,80.0,1.5
9.0,99.0,1007.4,0.0,130.0,1.2
9.4,99.0,1007.9,0.0,0.0,0.0
10.7,99.0,1007.7,0.0,80.0,2.1
13.9,98.0,1007.7,0.0,70.0,1.5
15.7,95.0,1007.0,0.0,0.0,0.0
19.3,73.0,1005.7,0.0,290.0,1.2
20.0,69.0,1004.7,0.0,300.0,1.5
21.7,65.0,1003.6,0.0,310.0,1.6
21.9,65.0,1003.2,0.0,310.0,1.7
21.1,66.0,1003.0,0.0,310.0,1.2
19.4,73.0,1002.9,0.0,0.0,0.0
15.1,88.0,1002.7,0.0,150.0,1.2
13.0,92.0,1002.8,0.0,0.0,0.0
11.8,93.0,1002.7,0.0,130.0,1.1
10.7,94.0,1002.4,0.0,130.0,1.2
10.0,94.0,1002.1,0.0,120.0,1.2
9.4,95.0,1002.0,0.0,120.0,1.5
8.3,96.0,1001.4,0.0,140.0,1.2
7.7,96.0,1000.8,0.0,0.0,0.0
7.5,97.0,1000.3,0.0,130.0,1.2
7.1,97.0,1000.3,0.0,130.0,1.6
6.8,97.0,999.9,0.0,100.0,1.3
7.4,97.0,999.7,0.0,100.0,1.9
6.9,97.0,999.4,0.0,140.0,1.4
6.9,97.0,999.6,0.0,90.0,1.8
7.4,97.0,999.6,0.0,140.0,1.6
11.6,96.0,999.6,0.0,0.0,0.0
15.6,88.0,999.2,0.0,90.0,1.2
19.3,63.0,998.5,0.0,0.0,0.0
22.5,55.0,997.0,0.0,40.0,1.1
26.9,33.0,995.5,0.0,60.0,2.8
29.1,27.0,994.2,0.0,40.0,3.5
29.3,27.0,993.4,0.0,360.0,3.9
28.6,31.0,992.9,0.0,20.0,2.4
25.0,39.0,992.6,0.0,10.0,1.2
20.9,47.0,992.3,0.0,50.0,2.1
