/home/chkkar002/envs/diffstg/lib64/python3.9/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
[I 2026-08-17 15:18:36,442] A new study created in RDB with name: agcrn_tuning_RV
/scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/lib/dataloader.py:80: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /pytorch/torch/csrc/tensor/python_tensor.cpp:78.)
  X, Y = TensorFloat(X), TensorFloat(Y)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/chkkar002/.netrc.
2026-08-18 18:48: Train Epoch 21: 460/820 Loss: 0.275537
2026-08-18 18:48: Train Epoch 21: 480/820 Loss: 0.265364
2026-08-18 18:48: Train Epoch 21: 500/820 Loss: 0.244317
2026-08-18 18:48: Train Epoch 21: 520/820 Loss: 0.260950
2026-08-18 18:48: Train Epoch 21: 540/820 Loss: 0.255646
2026-08-18 18:49: Train Epoch 21: 560/820 Loss: 0.262631
2026-08-18 18:49: Train Epoch 21: 580/820 Loss: 0.249196
2026-08-18 18:49: Train Epoch 21: 600/820 Loss: 0.251455
2026-08-18 18:49: Train Epoch 21: 620/820 Loss: 0.254074
2026-08-18 18:49: Train Epoch 21: 640/820 Loss: 0.248105
2026-08-18 18:49: Train Epoch 21: 660/820 Loss: 0.259129
2026-08-18 18:50: Train Epoch 21: 680/820 Loss: 0.243200
2026-08-18 18:50: Train Epoch 21: 700/820 Loss: 0.262777
2026-08-18 18:50: Train Epoch 21: 720/820 Loss: 0.253788
2026-08-18 18:50: Train Epoch 21: 740/820 Loss: 0.261375
2026-08-18 18:50: Train Epoch 21: 760/820 Loss: 0.253065
2026-08-18 18:50: Train Epoch 21: 780/820 Loss: 0.246855
2026-08-18 18:51: Train Epoch 21: 800/820 Loss: 0.255221
2026-08-18 18:51: **********Train Epoch 21: averaged Loss: 0.253839, tf_ratio: 1.000000
2026-08-18 18:51: **********Val Epoch 21: average Loss: 0.329585
2026-08-18 18:51: Train Epoch 22: 0/820 Loss: 0.250016
2026-08-18 18:52: Train Epoch 22: 20/820 Loss: 0.249589
2026-08-18 18:52: Train Epoch 22: 40/820 Loss: 0.253899
2026-08-18 18:52: Train Epoch 22: 60/820 Loss: 0.251908
2026-08-18 18:52: Train Epoch 22: 80/820 Loss: 0.240417
2026-08-18 18:52: Train Epoch 22: 100/820 Loss: 0.257577
2026-08-18 18:52: Train Epoch 22: 120/820 Loss: 0.240990
2026-08-18 18:53: Train Epoch 22: 140/820 Loss: 0.251906
2026-08-18 18:53: Train Epoch 22: 160/820 Loss: 0.238673
2026-08-18 18:53: Train Epoch 22: 180/820 Loss: 0.249761
2026-08-18 18:53: Train Epoch 22: 200/820 Loss: 0.243596
2026-08-18 18:53: Train Epoch 22: 220/820 Loss: 0.261291
2026-08-18 18:53: Train Epoch 22: 240/820 Loss: 0.254247
2026-08-18 18:54: Train Epoch 22: 260/820 Loss: 0.258704
2026-08-18 18:54: Train Epoch 22: 280/820 Loss: 0.246853
2026-08-18 18:54: Train Epoch 22: 300/820 Loss: 0.241760
2026-08-18 18:54: Train Epoch 22: 320/820 Loss: 0.241509
2026-08-18 18:54: Train Epoch 22: 340/820 Loss: 0.246822
2026-08-18 18:54: Train Epoch 22: 360/820 Loss: 0.237409
2026-08-18 18:55: Train Epoch 22: 380/820 Loss: 0.249256
2026-08-18 18:55: Train Epoch 22: 400/820 Loss: 0.254424
2026-08-18 18:55: Train Epoch 22: 420/820 Loss: 0.250636
2026-08-18 18:55: Train Epoch 22: 440/820 Loss: 0.261246
2026-08-18 18:55: Train Epoch 22: 460/820 Loss: 0.249664
2026-08-18 18:55: Train Epoch 22: 480/820 Loss: 0.251443
2026-08-18 18:56: Train Epoch 22: 500/820 Loss: 0.252045
2026-08-18 18:56: Train Epoch 22: 520/820 Loss: 0.260190
2026-08-18 18:56: Train Epoch 22: 540/820 Loss: 0.248437
2026-08-18 18:56: Train Epoch 22: 560/820 Loss: 0.254384
2026-08-18 18:56: Train Epoch 22: 580/820 Loss: 0.240119
2026-08-18 18:56: Train Epoch 22: 600/820 Loss: 0.244038
2026-08-18 18:56: Train Epoch 22: 620/820 Loss: 0.245690
2026-08-18 18:57: Train Epoch 22: 640/820 Loss: 0.256845
2026-08-18 18:57: Train Epoch 22: 660/820 Loss: 0.249678
2026-08-18 18:57: Train Epoch 22: 680/820 Loss: 0.257873
2026-08-18 18:57: Train Epoch 22: 700/820 Loss: 0.238600
2026-08-18 18:57: Train Epoch 22: 720/820 Loss: 0.251242
2026-08-18 18:57: Train Epoch 22: 740/820 Loss: 0.249759
2026-08-18 18:58: Train Epoch 22: 760/820 Loss: 0.248130
2026-08-18 18:58: Train Epoch 22: 780/820 Loss: 0.244542
2026-08-18 18:58: Train Epoch 22: 800/820 Loss: 0.248534
2026-08-18 18:58: **********Train Epoch 22: averaged Loss: 0.249302, tf_ratio: 1.000000
2026-08-18 18:59: **********Val Epoch 22: average Loss: 0.331430
2026-08-18 18:59: Train Epoch 23: 0/820 Loss: 0.251772
2026-08-18 18:59: Train Epoch 23: 20/820 Loss: 0.261119
2026-08-18 18:59: Train Epoch 23: 40/820 Loss: 0.249081
2026-08-18 18:59: Train Epoch 23: 60/820 Loss: 0.253602
2026-08-18 18:59: Train Epoch 23: 80/820 Loss: 0.255622
2026-08-18 19:00: Train Epoch 23: 100/820 Loss: 0.249603
2026-08-18 19:00: Train Epoch 23: 120/820 Loss: 0.241254
2026-08-18 19:00: Train Epoch 23: 140/820 Loss: 0.248475
2026-08-18 19:00: Train Epoch 23: 160/820 Loss: 0.241132
2026-08-18 19:00: Train Epoch 23: 180/820 Loss: 0.254467
2026-08-18 19:00: Train Epoch 23: 200/820 Loss: 0.248618
2026-08-18 19:01: Train Epoch 23: 220/820 Loss: 0.241315
2026-08-18 19:01: Train Epoch 23: 240/820 Loss: 0.253635
2026-08-18 19:01: Train Epoch 23: 260/820 Loss: 0.249389
2026-08-18 19:01: Train Epoch 23: 280/820 Loss: 0.247018
2026-08-18 19:01: Train Epoch 23: 300/820 Loss: 0.257908
2026-08-18 19:01: Train Epoch 23: 320/820 Loss: 0.256118
2026-08-18 19:02: Train Epoch 23: 340/820 Loss: 0.238183
2026-08-18 19:02: Train Epoch 23: 360/820 Loss: 0.241336
2026-08-18 19:02: Train Epoch 23: 380/820 Loss: 0.239835
2026-08-18 19:02: Train Epoch 23: 400/820 Loss: 0.238857
2026-08-18 19:02: Train Epoch 23: 420/820 Loss: 0.252717
2026-08-18 19:02: Train Epoch 23: 440/820 Loss: 0.249858
2026-08-18 19:03: Train Epoch 23: 460/820 Loss: 0.238309
2026-08-18 19:03: Train Epoch 23: 480/820 Loss: 0.250532
2026-08-18 19:03: Train Epoch 23: 500/820 Loss: 0.244940
2026-08-18 19:03: Train Epoch 23: 520/820 Loss: 0.250184
2026-08-18 19:03: Train Epoch 23: 540/820 Loss: 0.251770
2026-08-18 19:03: Train Epoch 23: 560/820 Loss: 0.245028
2026-08-18 19:04: Train Epoch 23: 580/820 Loss: 0.250019
2026-08-18 19:04: Train Epoch 23: 600/820 Loss: 0.243804
2026-08-18 19:04: Train Epoch 23: 620/820 Loss: 0.250873
2026-08-18 19:04: Train Epoch 23: 640/820 Loss: 0.248699
2026-08-18 19:04: Train Epoch 23: 660/820 Loss: 0.246897
2026-08-18 19:04: Train Epoch 23: 680/820 Loss: 0.244202
2026-08-18 19:05: Train Epoch 23: 700/820 Loss: 0.245711
2026-08-18 19:05: Train Epoch 23: 720/820 Loss: 0.240156
2026-08-18 19:05: Train Epoch 23: 740/820 Loss: 0.245170
2026-08-18 19:05: Train Epoch 23: 760/820 Loss: 0.246946
2026-08-18 19:05: Train Epoch 23: 780/820 Loss: 0.237822
2026-08-18 19:05: Train Epoch 23: 800/820 Loss: 0.255715
2026-08-18 19:06: **********Train Epoch 23: averaged Loss: 0.245376, tf_ratio: 1.000000
2026-08-18 19:06: **********Val Epoch 23: average Loss: 0.333783
2026-08-18 19:06: Train Epoch 24: 0/820 Loss: 0.235474
2026-08-18 19:06: Train Epoch 24: 20/820 Loss: 0.226983
2026-08-18 19:07: Train Epoch 24: 40/820 Loss: 0.246881
2026-08-18 19:07: Train Epoch 24: 60/820 Loss: 0.241678
2026-08-18 19:07: Train Epoch 24: 80/820 Loss: 0.236335
2026-08-18 19:07: Train Epoch 24: 100/820 Loss: 0.241540
2026-08-18 19:07: Train Epoch 24: 120/820 Loss: 0.233526
2026-08-18 19:07: Train Epoch 24: 140/820 Loss: 0.234952
2026-08-18 19:08: Train Epoch 24: 160/820 Loss: 0.236743
2026-08-18 19:08: Train Epoch 24: 180/820 Loss: 0.238416
2026-08-18 19:08: Train Epoch 24: 200/820 Loss: 0.252556
2026-08-18 19:08: Train Epoch 24: 220/820 Loss: 0.243800
2026-08-18 19:08: Train Epoch 24: 240/820 Loss: 0.238395
2026-08-18 19:08: Train Epoch 24: 260/820 Loss: 0.241050
2026-08-18 19:08: Train Epoch 24: 280/820 Loss: 0.235463
2026-08-18 19:09: Train Epoch 24: 300/820 Loss: 0.244864
2026-08-18 19:09: Train Epoch 24: 320/820 Loss: 0.236518
2026-08-18 19:09: Train Epoch 24: 340/820 Loss: 0.254317
2026-08-18 19:09: Train Epoch 24: 360/820 Loss: 0.251777
2026-08-18 19:09: Train Epoch 24: 380/820 Loss: 0.250606
2026-08-18 19:09: Train Epoch 24: 400/820 Loss: 0.244453
2026-08-18 19:10: Train Epoch 24: 420/820 Loss: 0.241286
2026-08-18 19:10: Train Epoch 24: 440/820 Loss: 0.249539
2026-08-18 19:10: Train Epoch 24: 460/820 Loss: 0.241706
2026-08-18 19:10: Train Epoch 24: 480/820 Loss: 0.244154
2026-08-18 19:10: Train Epoch 24: 500/820 Loss: 0.248959
2026-08-18 19:10: Train Epoch 24: 520/820 Loss: 0.243765
2026-08-18 19:11: Train Epoch 24: 540/820 Loss: 0.238755
2026-08-18 19:11: Train Epoch 24: 560/820 Loss: 0.234274
2026-08-18 19:11: Train Epoch 24: 580/820 Loss: 0.237915
2026-08-18 19:11: Train Epoch 24: 600/820 Loss: 0.245473
2026-08-18 19:11: Train Epoch 24: 620/820 Loss: 0.249912
2026-08-18 19:11: Train Epoch 24: 640/820 Loss: 0.243404
2026-08-18 19:12: Train Epoch 24: 660/820 Loss: 0.239547
2026-08-18 19:12: Train Epoch 24: 680/820 Loss: 0.243487
2026-08-18 19:12: Train Epoch 24: 700/820 Loss: 0.232912
2026-08-18 19:12: Train Epoch 24: 720/820 Loss: 0.230502
2026-08-18 19:12: Train Epoch 24: 740/820 Loss: 0.236057
2026-08-18 19:12: Train Epoch 24: 760/820 Loss: 0.240761
2026-08-18 19:13: Train Epoch 24: 780/820 Loss: 0.232044
2026-08-18 19:13: Train Epoch 24: 800/820 Loss: 0.235924
2026-08-18 19:13: **********Train Epoch 24: averaged Loss: 0.240840, tf_ratio: 1.000000
2026-08-18 19:14: **********Val Epoch 24: average Loss: 0.332965
2026-08-18 19:14: Train Epoch 25: 0/820 Loss: 0.239871
2026-08-18 19:14: Train Epoch 25: 20/820 Loss: 0.237853
2026-08-18 19:14: Train Epoch 25: 40/820 Loss: 0.233560
2026-08-18 19:14: Train Epoch 25: 60/820 Loss: 0.248758
2026-08-18 19:14: Train Epoch 25: 80/820 Loss: 0.244061
2026-08-18 19:14: Train Epoch 25: 100/820 Loss: 0.249247
2026-08-18 19:15: Train Epoch 25: 120/820 Loss: 0.242232
2026-08-18 19:15: Train Epoch 25: 140/820 Loss: 0.233227
2026-08-18 19:15: Train Epoch 25: 160/820 Loss: 0.243124
2026-08-18 19:15: Train Epoch 25: 180/820 Loss: 0.233870
2026-08-18 19:15: Train Epoch 25: 200/820 Loss: 0.228888
2026-08-18 19:15: Train Epoch 25: 220/820 Loss: 0.232877
2026-08-18 19:16: Train Epoch 25: 240/820 Loss: 0.233884
2026-08-18 19:16: Train Epoch 25: 260/820 Loss: 0.241762
2026-08-18 19:16: Train Epoch 25: 280/820 Loss: 0.232045
2026-08-18 19:16: Train Epoch 25: 300/820 Loss: 0.239106
2026-08-18 19:16: Train Epoch 25: 320/820 Loss: 0.231112
2026-08-18 19:16: Train Epoch 25: 340/820 Loss: 0.235414
2026-08-18 19:17: Train Epoch 25: 360/820 Loss: 0.235915
2026-08-18 19:17: Train Epoch 25: 380/820 Loss: 0.240182
2026-08-18 19:17: Train Epoch 25: 400/820 Loss: 0.236846
2026-08-18 19:17: Train Epoch 25: 420/820 Loss: 0.232775
2026-08-18 19:17: Train Epoch 25: 440/820 Loss: 0.244129
2026-08-18 19:17: Train Epoch 25: 460/820 Loss: 0.239064
2026-08-18 19:18: Train Epoch 25: 480/820 Loss: 0.236749
2026-08-18 19:18: Train Epoch 25: 500/820 Loss: 0.238473
2026-08-18 19:18: Train Epoch 25: 520/820 Loss: 0.239099
2026-08-18 19:18: Train Epoch 25: 540/820 Loss: 0.235292
2026-08-18 19:18: Train Epoch 25: 560/820 Loss: 0.242624
2026-08-18 19:18: Train Epoch 25: 580/820 Loss: 0.236499
2026-08-18 19:18: Train Epoch 25: 600/820 Loss: 0.233322
2026-08-18 19:19: Train Epoch 25: 620/820 Loss: 0.240974
2026-08-18 19:19: Train Epoch 25: 640/820 Loss: 0.238018
2026-08-18 19:19: Train Epoch 25: 660/820 Loss: 0.235890
2026-08-18 19:19: Train Epoch 25: 680/820 Loss: 0.230469
2026-08-18 19:19: Train Epoch 25: 700/820 Loss: 0.230110
2026-08-18 19:19: Train Epoch 25: 720/820 Loss: 0.239525
2026-08-18 19:20: Train Epoch 25: 740/820 Loss: 0.231071
2026-08-18 19:20: Train Epoch 25: 760/820 Loss: 0.236842
2026-08-18 19:20: Train Epoch 25: 780/820 Loss: 0.239316
2026-08-18 19:20: Train Epoch 25: 800/820 Loss: 0.234192
2026-08-18 19:20: **********Train Epoch 25: averaged Loss: 0.237289, tf_ratio: 1.000000
2026-08-18 19:21: **********Val Epoch 25: average Loss: 0.336525
2026-08-18 19:21: Train Epoch 26: 0/820 Loss: 0.236504
2026-08-18 19:21: Train Epoch 26: 20/820 Loss: 0.223884
2026-08-18 19:21: Train Epoch 26: 40/820 Loss: 0.244475
2026-08-18 19:21: Train Epoch 26: 60/820 Loss: 0.239686
2026-08-18 19:22: Train Epoch 26: 80/820 Loss: 0.238575
2026-08-18 19:22: Train Epoch 26: 100/820 Loss: 0.227349
2026-08-18 19:22: Train Epoch 26: 120/820 Loss: 0.243625
2026-08-18 19:22: Train Epoch 26: 140/820 Loss: 0.232933
2026-08-18 19:22: Train Epoch 26: 160/820 Loss: 0.224057
2026-08-18 19:22: Train Epoch 26: 180/820 Loss: 0.245584
2026-08-18 19:23: Train Epoch 26: 200/820 Loss: 0.228628
2026-08-18 19:23: Train Epoch 26: 220/820 Loss: 0.230616
2026-08-18 19:23: Train Epoch 26: 240/820 Loss: 0.232855
2026-08-18 19:23: Train Epoch 26: 260/820 Loss: 0.236147
2026-08-18 19:23: Train Epoch 26: 280/820 Loss: 0.233936
2026-08-18 19:23: Train Epoch 26: 300/820 Loss: 0.232252
2026-08-18 19:24: Train Epoch 26: 320/820 Loss: 0.240599
2026-08-18 19:24: Train Epoch 26: 340/820 Loss: 0.240170
2026-08-18 19:24: Train Epoch 26: 360/820 Loss: 0.233888
2026-08-18 19:24: Train Epoch 26: 380/820 Loss: 0.228816
2026-08-18 19:24: Train Epoch 26: 400/820 Loss: 0.228719
2026-08-18 19:24: Train Epoch 26: 420/820 Loss: 0.235652
2026-08-18 19:25: Train Epoch 26: 440/820 Loss: 0.244583
2026-08-18 19:25: Train Epoch 26: 460/820 Loss: 0.228129
2026-08-18 19:25: Train Epoch 26: 480/820 Loss: 0.238175
2026-08-18 19:25: Train Epoch 26: 500/820 Loss: 0.235632
2026-08-18 19:25: Train Epoch 26: 520/820 Loss: 0.237504
2026-08-18 19:25: Train Epoch 26: 540/820 Loss: 0.229907
2026-08-18 19:26: Train Epoch 26: 560/820 Loss: 0.231742
2026-08-18 19:26: Train Epoch 26: 580/820 Loss: 0.226919
2026-08-18 19:26: Train Epoch 26: 600/820 Loss: 0.232223
2026-08-18 19:26: Train Epoch 26: 620/820 Loss: 0.232631
2026-08-18 19:26: Train Epoch 26: 640/820 Loss: 0.230600
2026-08-18 19:26: Train Epoch 26: 660/820 Loss: 0.235776
2026-08-18 19:27: Train Epoch 26: 680/820 Loss: 0.229270
2026-08-18 19:27: Train Epoch 26: 700/820 Loss: 0.234836
2026-08-18 19:27: Train Epoch 26: 720/820 Loss: 0.233972
2026-08-18 19:27: Train Epoch 26: 740/820 Loss: 0.240206
2026-08-18 19:27: Train Epoch 26: 760/820 Loss: 0.229510
2026-08-18 19:27: Train Epoch 26: 780/820 Loss: 0.233495
2026-08-18 19:28: Train Epoch 26: 800/820 Loss: 0.231333
2026-08-18 19:28: **********Train Epoch 26: averaged Loss: 0.233307, tf_ratio: 1.000000
2026-08-18 19:28: **********Val Epoch 26: average Loss: 0.336673
2026-08-18 19:28: Validation performance didn't improve for 15 epochs. Training stops.
2026-08-18 19:28: Total training time: 193.7294min, best loss: 0.312260
2026-08-18 19:28: Saving current best model to /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial22_20260818161506/best_model.pth
2026-08-18 19:29: Horizon 01, MAE: 0.13, RMSE: 0.18, MAPE: 70.2117%
2026-08-18 19:29: Horizon 02, MAE: 0.17, RMSE: 0.23, MAPE: 89.5430%
2026-08-18 19:29: Horizon 03, MAE: 0.19, RMSE: 0.26, MAPE: 101.7509%
2026-08-18 19:29: Horizon 04, MAE: 0.21, RMSE: 0.29, MAPE: 115.3504%
2026-08-18 19:29: Horizon 05, MAE: 0.23, RMSE: 0.32, MAPE: 124.0548%
2026-08-18 19:29: Horizon 06, MAE: 0.25, RMSE: 0.34, MAPE: 132.6212%
2026-08-18 19:29: Horizon 07, MAE: 0.26, RMSE: 0.35, MAPE: 141.1291%
2026-08-18 19:29: Horizon 08, MAE: 0.27, RMSE: 0.36, MAPE: 146.3482%
2026-08-18 19:29: Horizon 09, MAE: 0.28, RMSE: 0.37, MAPE: 150.1221%
2026-08-18 19:29: Horizon 10, MAE: 0.28, RMSE: 0.38, MAPE: 156.0297%
2026-08-18 19:29: Horizon 11, MAE: 0.29, RMSE: 0.39, MAPE: 157.8621%
2026-08-18 19:29: Horizon 12, MAE: 0.29, RMSE: 0.39, MAPE: 158.6822%
2026-08-18 19:29: Horizon 13, MAE: 0.29, RMSE: 0.40, MAPE: 160.4646%
2026-08-18 19:29: Horizon 14, MAE: 0.30, RMSE: 0.40, MAPE: 162.3906%
2026-08-18 19:29: Horizon 15, MAE: 0.30, RMSE: 0.41, MAPE: 163.1803%
2026-08-18 19:29: Horizon 16, MAE: 0.30, RMSE: 0.41, MAPE: 164.5864%
2026-08-18 19:29: Horizon 17, MAE: 0.31, RMSE: 0.42, MAPE: 167.5027%
2026-08-18 19:29: Horizon 18, MAE: 0.31, RMSE: 0.42, MAPE: 168.5911%
2026-08-18 19:29: Horizon 19, MAE: 0.31, RMSE: 0.42, MAPE: 167.5362%
2026-08-18 19:29: Horizon 20, MAE: 0.31, RMSE: 0.43, MAPE: 167.6223%
2026-08-18 19:29: Horizon 21, MAE: 0.32, RMSE: 0.43, MAPE: 167.4501%
2026-08-18 19:29: Horizon 22, MAE: 0.32, RMSE: 0.43, MAPE: 167.6421%
2026-08-18 19:29: Horizon 23, MAE: 0.32, RMSE: 0.44, MAPE: 169.8095%
2026-08-18 19:29: Horizon 24, MAE: 0.33, RMSE: 0.44, MAPE: 169.3332%
2026-08-18 19:29: Horizon 25, MAE: 0.33, RMSE: 0.45, MAPE: 173.5077%
2026-08-18 19:29: Horizon 26, MAE: 0.34, RMSE: 0.46, MAPE: 174.1278%
2026-08-18 19:29: Horizon 27, MAE: 0.34, RMSE: 0.46, MAPE: 176.7305%
2026-08-18 19:29: Horizon 28, MAE: 0.35, RMSE: 0.47, MAPE: 178.4951%
2026-08-18 19:29: Horizon 29, MAE: 0.35, RMSE: 0.47, MAPE: 180.7438%
2026-08-18 19:29: Horizon 30, MAE: 0.36, RMSE: 0.48, MAPE: 183.2275%
2026-08-18 19:29: Horizon 31, MAE: 0.36, RMSE: 0.48, MAPE: 186.8130%
2026-08-18 19:29: Horizon 32, MAE: 0.36, RMSE: 0.49, MAPE: 186.4424%
2026-08-18 19:29: Horizon 33, MAE: 0.37, RMSE: 0.49, MAPE: 186.0435%
2026-08-18 19:29: Horizon 34, MAE: 0.37, RMSE: 0.50, MAPE: 190.0360%
2026-08-18 19:29: Horizon 35, MAE: 0.37, RMSE: 0.50, MAPE: 194.2048%
2026-08-18 19:29: Horizon 36, MAE: 0.37, RMSE: 0.50, MAPE: 197.6803%
2026-08-18 19:29: Horizon 37, MAE: 0.38, RMSE: 0.50, MAPE: 196.8516%
2026-08-18 19:29: Horizon 38, MAE: 0.38, RMSE: 0.50, MAPE: 198.7170%
2026-08-18 19:29: Horizon 39, MAE: 0.38, RMSE: 0.51, MAPE: 198.7527%
2026-08-18 19:29: Horizon 40, MAE: 0.38, RMSE: 0.51, MAPE: 199.7521%
2026-08-18 19:29: Horizon 41, MAE: 0.38, RMSE: 0.51, MAPE: 199.6988%
2026-08-18 19:29: Horizon 42, MAE: 0.38, RMSE: 0.51, MAPE: 199.6805%
2026-08-18 19:29: Horizon 43, MAE: 0.38, RMSE: 0.51, MAPE: 201.2437%
2026-08-18 19:29: Horizon 44, MAE: 0.38, RMSE: 0.51, MAPE: 202.5774%
2026-08-18 19:29: Horizon 45, MAE: 0.39, RMSE: 0.52, MAPE: 202.5875%
2026-08-18 19:29: Horizon 46, MAE: 0.39, RMSE: 0.52, MAPE: 200.6953%
2026-08-18 19:29: Horizon 47, MAE: 0.39, RMSE: 0.52, MAPE: 199.8884%
2026-08-18 19:29: Horizon 48, MAE: 0.39, RMSE: 0.52, MAPE: 200.8979%
2026-08-18 19:29: Average Horizon, MAE: 0.32, RMSE: 0.44, MAPE: 169.7808%
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log
wandb: uploading summary, console lines 1134-1182
wandb: 
wandb: Run history:
wandb:          epoch ▁▁▁▁▂▂▂▂▂▂▃▃▃▃▃▄▄▄▄▄▄▅▅▅▅▅▅▅▆▆▆▇▇▇▇▇▇▇██
wandb:     train/loss █▄▃▃▃▃▃▃▃▃▂▂▂▂▂▂▂▂▂▁▁▁▁▁▁▁
wandb: train/tf_ratio ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:       val/loss █▅▄▃▂▂▁▁▁▁▁▁▁▂▂▂▂▂▂▂▂▃▃▃▃▃
wandb: 
wandb: Run summary:
wandb:     best_val_loss 0.31226
wandb:             epoch 26
wandb:        train/loss 0.23331
wandb:    train/tf_ratio 1
wandb: training_time_min 193.72937
wandb:          val/loss 0.33667
wandb: 
wandb: 🚀 View run AGCRN_Tune_22 at: https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather/runs/2lxwoq9n
wandb: ⭐️ View project at: https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260818_161507-2lxwoq9n/logs
[I 2026-08-18 19:29:37,827] Trial 22 finished with value: 0.31225995308555227 and parameters: {'batch_size': 64, 'lr_init': 0.00023115572137842166, 'lag': 48, 'num_layers': 4, 'rnn_units': 64, 'embed_dim': 10}. Best is trial 10 with value: 0.31011325643150084.
wandb: setting up run 6c6ngoe6
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/wandb/run-20260818_192938-6c6ngoe6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run AGCRN_Tune_23
wandb: ⭐️ View project at https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather
wandb: 🚀 View run at https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather/runs/6c6ngoe6
2026-08-18 19:29: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial23_20260818192938
2026-08-18 19:29: Train Epoch 1: 0/1641 Loss: 0.933351
2026-08-18 19:29: Train Epoch 1: 20/1641 Loss: 0.979008
2026-08-18 19:29: Train Epoch 1: 40/1641 Loss: 0.794710
2026-08-18 19:29: Train Epoch 1: 60/1641 Loss: 0.745653
2026-08-18 19:29: Train Epoch 1: 80/1641 Loss: 0.699446
2026-08-18 19:29: Train Epoch 1: 100/1641 Loss: 0.709880
2026-08-18 19:29: Train Epoch 1: 120/1641 Loss: 0.685556
2026-08-18 19:29: Train Epoch 1: 140/1641 Loss: 0.646262
2026-08-18 19:30: Train Epoch 1: 160/1641 Loss: 0.625624
2026-08-18 19:30: Train Epoch 1: 180/1641 Loss: 0.697195
2026-08-18 19:30: Train Epoch 1: 200/1641 Loss: 0.645561
2026-08-18 19:30: Train Epoch 1: 220/1641 Loss: 0.660609
2026-08-18 19:30: Train Epoch 1: 240/1641 Loss: 0.621151
2026-08-18 19:30: Train Epoch 1: 260/1641 Loss: 0.623831
2026-08-18 19:30: Train Epoch 1: 280/1641 Loss: 0.623083
2026-08-18 19:30: Train Epoch 1: 300/1641 Loss: 0.647844
2026-08-18 19:30: Train Epoch 1: 320/1641 Loss: 0.600701
2026-08-18 19:30: Train Epoch 1: 340/1641 Loss: 0.602893
2026-08-18 19:30: Train Epoch 1: 360/1641 Loss: 0.534948
2026-08-18 19:30: Train Epoch 1: 380/1641 Loss: 0.604697
2026-08-18 19:30: Train Epoch 1: 400/1641 Loss: 0.560018
2026-08-18 19:30: Train Epoch 1: 420/1641 Loss: 0.517314
2026-08-18 19:30: Train Epoch 1: 440/1641 Loss: 0.478406
2026-08-18 19:30: Train Epoch 1: 460/1641 Loss: 0.454541
2026-08-18 19:30: Train Epoch 1: 480/1641 Loss: 0.479925
2026-08-18 19:30: Train Epoch 1: 500/1641 Loss: 0.406471
2026-08-18 19:30: Train Epoch 1: 520/1641 Loss: 0.397306
2026-08-18 19:30: Train Epoch 1: 540/1641 Loss: 0.425581
2026-08-18 19:30: Train Epoch 1: 560/1641 Loss: 0.433166
2026-08-18 19:30: Train Epoch 1: 580/1641 Loss: 0.394446
2026-08-18 19:31: Train Epoch 1: 600/1641 Loss: 0.440805
2026-08-18 19:31: Train Epoch 1: 620/1641 Loss: 0.416738
2026-08-18 19:31: Train Epoch 1: 640/1641 Loss: 0.402980
2026-08-18 19:31: Train Epoch 1: 660/1641 Loss: 0.390433
2026-08-18 19:31: Train Epoch 1: 680/1641 Loss: 0.397801
2026-08-18 19:31: Train Epoch 1: 700/1641 Loss: 0.408038
2026-08-18 19:31: Train Epoch 1: 720/1641 Loss: 0.387330
2026-08-18 19:31: Train Epoch 1: 740/1641 Loss: 0.415068
2026-08-18 19:31: Train Epoch 1: 760/1641 Loss: 0.393530
2026-08-18 19:31: Train Epoch 1: 780/1641 Loss: 0.400287
2026-08-18 19:31: Train Epoch 1: 800/1641 Loss: 0.397927
2026-08-18 19:31: Train Epoch 1: 820/1641 Loss: 0.389851
2026-08-18 19:31: Train Epoch 1: 840/1641 Loss: 0.377177
2026-08-18 19:31: Train Epoch 1: 860/1641 Loss: 0.376723
2026-08-18 19:31: Train Epoch 1: 880/1641 Loss: 0.380966
2026-08-18 19:31: Train Epoch 1: 900/1641 Loss: 0.375092
